,grey_obj1a.jpg,grey_obj1b.jpg,grey_obj1c.jpg,grey_obj1d.jpg,grey_obj1e.jpg,grey_obj1f.jpg,grey_obj1g.jpg,grey_obj1h.jpg,grey_obj1i.jpg,grey_obj1j.jpg,grey_obj1k.jpg,grey_obj1l.jpg,grey_obj2a.jpg,grey_obj2b.jpg,grey_obj2c.jpg,grey_obj2d.jpg,grey_obj2e.jpg,grey_obj2f.jpg,grey_obj2g.jpg,grey_obj2h.jpg,grey_obj2i.jpg,grey_obj2j.jpg,grey_obj2k.jpg,grey_obj2l.jpg,grey_obj3a.jpg,grey_obj3b.jpg,grey_obj3c.jpg,grey_obj3d.jpg,grey_obj3e.jpg,grey_obj3f.jpg,grey_obj3g.jpg,grey_obj3h.jpg,grey_obj3i.jpg,grey_obj3j.jpg,grey_obj3k.jpg,grey_obj3l.jpg,grey_obj4a.jpg,grey_obj4b.jpg,grey_obj4c.jpg,grey_obj4d.jpg,grey_obj4e.jpg,grey_obj4f.jpg,grey_obj4g.jpg,grey_obj4h.jpg,grey_obj4i.jpg,grey_obj4j.jpg,grey_obj4k.jpg,grey_obj4l.jpg,grey_obj5a.jpg,grey_obj5b.jpg,grey_obj5c.jpg,grey_obj5d.jpg,grey_obj5e.jpg,grey_obj5f.jpg,grey_obj5g.jpg,grey_obj5h.jpg,grey_obj5i.jpg,grey_obj5j.jpg,grey_obj5k.jpg,grey_obj5l.jpg,grey_obj6a.jpg,grey_obj6b.jpg,grey_obj6c.jpg,grey_obj6d.jpg,grey_obj6e.jpg,grey_obj6f.jpg,grey_obj6g.jpg,grey_obj6h.jpg,grey_obj6i.jpg,grey_obj6j.jpg,grey_obj6k.jpg,grey_obj6l.jpg,grey_obj7a.jpg,grey_obj7b.jpg,grey_obj7c.jpg,grey_obj7d.jpg,grey_obj7e.jpg,grey_obj7f.jpg,grey_obj7g.jpg,grey_obj7h.jpg,grey_obj7i.jpg,grey_obj7j.jpg,grey_obj7k.jpg,grey_obj7l.jpg,grey_obj8a.jpg,grey_obj8b.jpg,grey_obj8c.jpg,grey_obj8d.jpg,grey_obj8e.jpg,grey_obj8f.jpg,grey_obj8g.jpg,grey_obj8h.jpg,grey_obj8i.jpg,grey_obj8j.jpg,grey_obj8k.jpg,grey_obj8l.jpg
grey_obj3h.jpg,0.13097009,0.1453351,0.14489815,0.13747567,0.16145495,0.12488928,0.25730026,0.15572535,0.22843698,0.12148331,0.15227087,0.21836437,0.11771062,0.16330957,0.15345739,0.16391717,0.17125967,0.1970248,0.22665973,0.18267472,0.17690045,0.13514562,0.17273504,0.20354232,0.22240408,0.3668099,0.336401,0.2913582,0.45583525,0.51621354,0.31664133,1.0000001,0.35024026,0.28292236,0.29103497,0.23560785,0.18810582,0.18289469,0.21757372,0.21720748,0.14176735,0.15508994,0.15456857,0.20793588,0.22484645,0.19959083,0.126916,0.22936569,0.13432093,0.24605651,0.17953509,0.121862255,0.13562202,0.14354622,0.12809882,0.15984641,0.17473434,0.15624455,0.18834119,0.14582713,0.18599106,0.2226323,0.31224924,0.18877608,0.24319589,0.22550662,0.25255525,0.20471732,0.13766515,0.24031234,0.2673788,0.21467823,0.2740605,0.19297321,0.14886494,0.12302974,0.28189713,0.16894183,0.2227555,0.12601021,0.12353352,0.22333942,0.24210314,0.1543017,0.110847995,0.12607762,0.09187946,0.13001387,0.12755021,0.1350043,0.103216335,0.13409457,0.09701175,0.13296351,0.1376154,0.11085296
grey_obj3i.jpg,0.16308978,0.16962829,0.15115027,0.20520969,0.13746375,0.2339297,0.21432394,0.22551298,0.30535388,0.17057791,0.20317133,0.2748905,0.12615986,0.17804465,0.18730876,0.18267733,0.15108965,0.20954964,0.18900745,0.19616798,0.17871037,0.16166067,0.2358657,0.2050547,0.33481997,0.31074032,0.2999255,0.3168891,0.25789872,0.4003717,0.3563092,0.35024026,0.99999994,0.4671146,0.3394378,0.4049099,0.18391636,0.24258886,0.20610006,0.21664907,0.123468064,0.17710257,0.18180022,0.23253046,0.25044322,0.17907648,0.20350407,0.16021673,0.17510414,0.20044935,0.14550304,0.121359535,0.16087714,0.14505029,0.13535923,0.1572255,0.20124276,0.1854169,0.16665971,0.13711937,0.2756644,0.22951658,0.34842718,0.28925604,0.3191411,0.28349182,0.21670546,0.29954103,0.19453588,0.3332931,0.21700639,0.28922984,0.28401574,0.14184402,0.19066659,0.14817548,0.3567364,0.24218386,0.14738855,0.12560257,0.13065687,0.22881658,0.26998574,0.18281475,0.15712611,0.2536936,0.17130467,0.21681398,0.1632368,0.23430426,0.1923377,0.1735936,0.1708739,0.16803752,0.19543265,0.17415261
grey_obj3j.jpg,0.1565561,0.14356816,0.14584264,0.15630785,0.13694234,0.1726901,0.16350527,0.17401877,0.25951773,0.14884147,0.1717949,0.23344083,0.15895309,0.23352484,0.20065297,0.22354637,0.22467712,0.23482884,0.2038536,0.18256378,0.22422875,0.15948695,0.20757855,0.23844044,0.3155461,0.26746538,0.3171627,0.3135303,0.22546531,0.2961983,0.2495497,0.28292236,0.4671146,1.0000001,0.3544848,0.42214164,0.14339434,0.17667975,0.16014713,0.16294625,0.14968467,0.16883484,0.16872026,0.2545484,0.17515622,0.18195987,0.18295643,0.14640689,0.19391194,0.19637425,0.1497504,0.13761422,0.16580245,0.1808603,0.13813403,0.15236826,0.1531928,0.18770818,0.16806495,0.16452219,0.18156892,0.21341327,0.2053421,0.19863647,0.2308498,0.16762827,0.172673,0.1958003,0.17648904,0.1689541,0.19407207,0.16491222,0.22684062,0.13032381,0.18543759,0.10509266,0.33345634,0.2563408,0.14896461,0.13482757,0.12483069,0.21081841,0.2678356,0.20501186,0.12211993,0.1491165,0.12968151,0.15996659,0.13383016,0.19494435,0.14894226,0.14724532,0.11379414,0.15154341,0.13080852,0.13820103
grey_obj3k.jpg,0.26736194,0.20096514,0.2177597,0.20237634,0.20255436,0.19629504,0.22852103,0.18926951,0.28112903,0.26257962,0.22524716,0.21479586,0.13986742,0.16814595,0.15196908,0.14163472,0.17295712,0.18074934,0.17835805,0.19910933,0.1757399,0.13865459,0.21943894,0.1863181,0.22000475,0.437345,0.26512155,0.23224655,0.23797596,0.24028836,0.39175835,0.29103497,0.3394378,0.3544848,0.9999999,0.26012316,0.20116384,0.22228271,0.22845277,0.24433762,0.16860592,0.2039747,0.20060895,0.22554456,0.21496855,0.27274588,0.15857169,0.20365736,0.23839672,0.26975355,0.15671034,0.14132807,0.13929272,0.17678642,0.11708373,0.1210513,0.13383642,0.19265161,0.16153042,0.15188177,0.14678706,0.18566304,0.23250812,0.1864407,0.190552,0.16509336,0.13316551,0.17326897,0.18031754,0.19034792,0.1620867,0.17732154,0.18449305,0.1519617,0.23596865,0.12770745,0.35697764,0.2437918,0.15317164,0.15194821,0.15112293,0.16532019,0.21833804,0.26915893,0.14637987,0.19066481,0.13494444,0.15649047,0.14324908,0.17803828,0.15070081,0.15435793,0.14978077,0.16889149,0.19010128,0.14262089
grey_obj3l.jpg,0.15418376,0.12765093,0.13011421,0.15301287,0.11092616,0.17563096,0.17104366,0.1734098,0.23809421,0.17113142,0.1895266,0.21595505,0.13115567,0.23505501,0.25900814,0.22893779,0.1486841,0.18935719,0.19780502,0.22140256,0.1663367,0.17137624,0.19137914,0.20823441,0.4622142,0.2488565,0.33188418,0.3643887,0.21831764,0.248495,0.23798387,0.23560785,0.4049099,0.42214164,0.26012316,1.0000002,0.1807849,0.19497405,0.16552746,0.25140157,0.15265624,0.15830055,0.18185164,0.23039244,0.19815694,0.18671505,0.19984491,0.16323805,0.23800622,0.18717484,0.14597422,0.14900663,0.158648,0.17224951,0.12491431,0.14610824,0.22084221,0.22088946,0.17786646,0.16126838,0.20009455,0.18406913,0.17484581,0.20098244,0.22963385,0.18369903,0.16924447,0.22965999,0.22616327,0.18826357,0.1901976,0.21960928,0.27600014,0.12909885,0.22360012,0.10692431,0.40718552,0.29666275,0.1317509,0.13083674,0.10559085,0.25312567,0.25359073,0.16659231,0.15469587,0.15270853,0.100126036,0.15304194,0.14738865,0.24953291,0.19990236,0.12706815,0.12692292,0.16057518,0.15782556,0.21116264
grey_obj4a.jpg,0.19767554,0.14565894,0.13161005,0.22811404,0.120043054,0.18439011,0.18162626,0.1865164,0.2824668,0.2780138,0.26305234,0.2606931,0.10318823,0.13898581,0.12023823,0.1348091,0.11803699,0.13745435,0.22176409,0.1931428,0.121693864,0.13167323,0.1514331,0.15543276,0.19485277,0.21476729,0.20298053,0.21364239,0.21261597,0.1417736,0.18131095,0.18810582,0.18391636,0.14339434,0.20116384,0.1807849,0.9999999,0.3110894,0.3930822,0.46097758,0.2788339,0.2977493,0.30207,0.2897722,0.2827396,0.32589698,0.2530665,0.39664966,0.21660832,0.22565114,0.1984203,0.16203691,0.1584608,0.2234079,0.16439496,0.23048192,0.14366178,0.26550764,0.25494853,0.16533655,0.12690143,0.19002742,0.113281995,0.14201687,0.13846558,0.096360356,0.12280212,0.13762535,0.19904691,0.1317987,0.10931167,0.19189169,0.09515946,0.09144885,0.08733114,0.08540277,0.15700498,0.08099755,0.07786077,0.06835953,0.08597599,0.08406013,0.09255939,0.101265006,0.20285448,0.16101736,0.19505525,0.113907084,0.21543592,0.18767747,0.17643076,0.1731716,0.18568574,0.2388733,0.21138842,0.19070892
grey_obj4b.jpg,0.16951501,0.17425495,0.11802275,0.21299885,0.11281304,0.1981305,0.14779192,0.18067643,0.24523453,0.26348364,0.19187,0.278187,0.16177912,0.20741275,0.23135865,0.18972017,0.13647716,0.20323405,0.27646434,0.3438889,0.18587528,0.21013746,0.23854655,0.23213543,0.27398863,0.25455856,0.31851172,0.23716997,0.18262714,0.16873966,0.23339753,0.18289469,0.24258886,0.17667975,0.22228271,0.19497405,0.3110894,1.0000001,0.5453009,0.43088767,0.4200479,0.33350322,0.43078285,0.44780615,0.5295441,0.5408031,0.5275412,0.44151077,0.2250243,0.24846736,0.20210607,0.22906616,0.16476373,0.2783931,0.15702014,0.17896649,0.17837816,0.22586396,0.2004137,0.20285383,0.14623646,0.14696743,0.17916855,0.22107594,0.22063462,0.18003434,0.09646933,0.21146762,0.2265686,0.18125694,0.14403887,0.16240805,0.12423132,0.1432233,0.14441308,0.12632467,0.16764592,0.13161671,0.09883488,0.11021142,0.11285385,0.12806924,0.12425591,0.12192876,0.19038987,0.2375025,0.31145272,0.2461773,0.2383422,0.23055369,0.29498202,0.27869415,0.2746726,0.2366197,0.22688128,0.22369517
grey_obj4c.jpg,0.20355366,0.15657538,0.12961604,0.2023528,0.11203658,0.21109098,0.1585561,0.19350901,0.28510708,0.2846312,0.19803709,0.31648064,0.13623293,0.16294841,0.20906867,0.18611935,0.13231497,0.18335317,0.3030228,0.24529704,0.16925871,0.16335033,0.1828275,0.20554711,0.17719525,0.28665352,0.21729998,0.19830742,0.1684433,0.19333595,0.23016444,0.21757372,0.20610006,0.16014713,0.22845277,0.16552746,0.3930822,0.5453009,1.0000002,0.4262014,0.44740993,0.39502916,0.4813661,0.40913135,0.43296346,0.4975318,0.33860415,0.65434706,0.24723005,0.26159072,0.21017171,0.23244223,0.17345715,0.29703388,0.15772928,0.18662368,0.13706987,0.23875542,0.22515932,0.2159462,0.13592756,0.16883545,0.15416244,0.18495171,0.16773012,0.13598438,0.11364109,0.17293032,0.22268386,0.16860884,0.1441532,0.18229769,0.13501428,0.13857488,0.10593277,0.10889481,0.18137127,0.12664478,0.12402593,0.10452855,0.11114019,0.12806952,0.13176064,0.15337084,0.19205241,0.20109822,0.2342368,0.17836256,0.21611938,0.21678843,0.23167773,0.22694461,0.19031209,0.25585192,0.2428476,0.1875604
grey_obj4d.jpg,0.21271846,0.1756155,0.13214295,0.24462554,0.12405038,0.20861945,0.1959205,0.23150754,0.2913939,0.33419663,0.23992662,0.30651605,0.11036173,0.16719319,0.16380966,0.17328979,0.12252916,0.16503526,0.25604033,0.2630833,0.15357502,0.17334524,0.19145587,0.18654871,0.30081135,0.3179218,0.33713514,0.30134594,0.18007039,0.13627885,0.25273374,0.21720748,0.21664907,0.16294625,0.24433762,0.25140157,0.46097758,0.43088767,0.4262014,1.0,0.3383415,0.25328216,0.30857605,0.35146433,0.39261606,0.43016997,0.3026405,0.4237409,0.23294367,0.23125552,0.17657395,0.2164729,0.19403514,0.31916565,0.16492409,0.16904116,0.20327856,0.22231823,0.26065847,0.245569,0.12071384,0.18732761,0.118914604,0.2036887,0.18109633,0.13400833,0.12967013,0.18784867,0.31031832,0.1764084,0.14123328,0.22941834,0.13468328,0.14878035,0.111569375,0.1058882,0.21988325,0.1503149,0.101545155,0.08795659,0.11614987,0.12898351,0.13550644,0.12991838,0.2761339,0.23399432,0.22075243,0.15679362,0.28023833,0.26431474,0.24146633,0.20989428,0.19310638,0.23832743,0.29674792,0.24604316
grey_obj4e.jpg,0.13186565,0.09828081,0.081658825,0.15698157,0.08116489,0.14788544,0.11356878,0.10902138,0.18851236,0.2100674,0.14811602,0.18472081,0.14131637,0.12715062,0.13342883,0.15797985,0.13460119,0.13077477,0.20620938,0.24824648,0.13895947,0.15071787,0.12714307,0.15623829,0.19489285,0.24761972,0.18884179,0.17829622,0.16599542,0.10537643,0.172113,0.14176735,0.123468064,0.14968467,0.16860592,0.15265624,0.2788339,0.4200479,0.44740993,0.3383415,1.0000002,0.45886356,0.47206414,0.38497242,0.38177988,0.4600232,0.34330046,0.35567352,0.18630819,0.19120781,0.1613243,0.17661609,0.15726602,0.24773347,0.1157898,0.14754696,0.13751331,0.25789133,0.19309336,0.16526149,0.09688555,0.11639028,0.094162114,0.116203256,0.12969945,0.097492,0.087881,0.1313225,0.1973129,0.09261981,0.1101915,0.15933567,0.12351025,0.10205944,0.075704396,0.077067696,0.1440466,0.099724844,0.09277979,0.06055184,0.09028609,0.10786733,0.09618893,0.088881396,0.16422342,0.13870451,0.2339498,0.14377049,0.19306655,0.17361955,0.20504269,0.19900692,0.17383884,0.19122314,0.17146727,0.15638416
grey_obj4f.jpg,0.15799643,0.11150402,0.111331336,0.15983385,0.096114516,0.16930218,0.14873205,0.16058195,0.22163746,0.21805283,0.15920486,0.21013291,0.13050044,0.14645658,0.13169329,0.14292327,0.14872508,0.15111428,0.20595981,0.19789675,0.13272728,0.1486768,0.12609364,0.16879262,0.17379962,0.16239168,0.19207849,0.15618671,0.19951999,0.14330995,0.16135171,0.15508994,0.17710257,0.16883484,0.2039747,0.15830055,0.2977493,0.33350322,0.39502916,0.25328216,0.45886356,0.99999994,0.44177717,0.29815477,0.3324195,0.3827357,0.24056765,0.37958124,0.15436807,0.22108221,0.18379839,0.14437096,0.14859514,0.17169726,0.116011426,0.1730749,0.17484443,0.2550678,0.17444055,0.14739664,0.13977823,0.15219577,0.1396169,0.13196927,0.15869507,0.12573233,0.11337653,0.17233448,0.16736922,0.14232758,0.13493298,0.22033472,0.117416024,0.10062681,0.086708486,0.10477284,0.15555622,0.11584804,0.1292705,0.09676051,0.11058512,0.104567684,0.11567219,0.115956366,0.16340269,0.1507815,0.31124693,0.18667832,0.17842202,0.19049129,0.21482398,0.21849461,0.14981386,0.21390167,0.15614711,0.16465679
grey_obj4g.jpg,0.22949667,0.1647761,0.15293272,0.22412577,0.13654459,0.15399925,0.1789957,0.19107565,0.26225814,0.2752207,0.1953166,0.26312575,0.10459376,0.16206436,0.16320556,0.16364317,0.12820446,0.18161593,0.21160619,0.22282091,0.13938993,0.12673806,0.116210036,0.16595308,0.18289854,0.2168701,0.19914463,0.20809524,0.18366435,0.13369147,0.18687582,0.15456857,0.18180022,0.16872026,0.20060895,0.18185164,0.30207,0.43078285,0.4813661,0.30857605,0.47206414,0.44177717,0.9999999,0.38313338,0.36314824,0.45510215,0.3286189,0.4411972,0.26359662,0.2534437,0.22238925,0.19817653,0.21042891,0.24180073,0.15378489,0.22193283,0.15334916,0.2924298,0.20963937,0.18100086,0.15852274,0.18048395,0.14591359,0.17671275,0.17055373,0.12657902,0.115160726,0.1760947,0.22477362,0.14071631,0.14622499,0.19814432,0.12996277,0.11165381,0.10228461,0.08353589,0.15618095,0.118478246,0.09407343,0.0821872,0.102143936,0.12761585,0.11703261,0.10335719,0.1587881,0.17133537,0.2595368,0.15953359,0.19190775,0.18118195,0.20866342,0.1880081,0.19684136,0.20429209,0.19355747,0.16786385
grey_obj4h.jpg,0.17695911,0.16249478,0.13288672,0.20444873,0.11006637,0.18978095,0.20078355,0.19616997,0.22384836,0.25019875,0.17732841,0.27671358,0.15880054,0.2099976,0.1984238,0.1609573,0.16540322,0.16005664,0.17475554,0.21103224,0.14508627,0.14357325,0.15749295,0.17514196,0.22906984,0.2962853,0.22894064,0.2803455,0.17515373,0.1712872,0.21004872,0.20793588,0.23253046,0.2545484,0.22554456,0.23039244,0.2897722,0.44780615,0.40913135,0.35146433,0.38497242,0.29815477,0.38313338,1.0,0.42978325,0.34604686,0.45583665,0.4209717,0.22277783,0.25222445,0.24556902,0.24517065,0.18766505,0.30676383,0.1433101,0.19087152,0.17601518,0.22446811,0.23926601,0.21975408,0.18002905,0.14814518,0.18016039,0.17326288,0.212648,0.16033143,0.14451548,0.19545273,0.23968008,0.15428409,0.17985234,0.19031024,0.2096083,0.14609744,0.122529484,0.13494752,0.23911378,0.1941053,0.13362953,0.11227308,0.116649136,0.18657763,0.16050506,0.13586538,0.1530733,0.16360508,0.2208012,0.18560006,0.16460407,0.21250212,0.22129844,0.19852771,0.17677216,0.15516767,0.16561313,0.21191625
grey_obj4i.jpg,0.1781436,0.12997405,0.14250197,0.2132436,0.17169018,0.1733458,0.2063434,0.18774168,0.25177392,0.23868278,0.16393249,0.23881012,0.155233,0.14636284,0.16131437,0.14223632,0.14235221,0.1881641,0.21137747,0.25819418,0.15499248,0.15882476,0.2090405,0.21849728,0.18236287,0.26066706,0.25251806,0.218264,0.17957145,0.19372022,0.25025478,0.22484645,0.25044322,0.17515622,0.21496855,0.19815694,0.2827396,0.5295441,0.43296346,0.39261606,0.38177988,0.3324195,0.36314824,0.42978325,0.9999999,0.417502,0.34611613,0.3742899,0.22670926,0.26864344,0.21317995,0.21361181,0.17469843,0.27159756,0.13778752,0.15235123,0.17603865,0.23290801,0.21502712,0.19046873,0.18087041,0.17291844,0.2398301,0.19694985,0.19915614,0.19790465,0.12005622,0.22021426,0.24422711,0.17375599,0.1771211,0.2162147,0.17236468,0.18347102,0.18761326,0.1862527,0.21152733,0.1803867,0.14466223,0.14269367,0.14454958,0.20800878,0.16404486,0.15785962,0.16792744,0.19672708,0.22239022,0.17098276,0.17829461,0.19616568,0.21298753,0.19208178,0.2097044,0.19443455,0.18476336,0.17995125
grey_obj4j.jpg,0.18796523,0.12300063,0.124486916,0.18725528,0.12923141,0.14896183,0.15925182,0.15006098,0.23115785,0.2529142,0.1550229,0.22554366,0.113553196,0.1493696,0.14869851,0.14126103,0.12992477,0.16410957,0.25246483,0.27632362,0.16917722,0.16273701,0.19892403,0.18041413,0.21294077,0.2797552,0.28961927,0.20255135,0.17965186,0.1423433,0.21255109,0.19959083,0.17907648,0.18195987,0.27274588,0.18671505,0.32589698,0.5408031,0.4975318,0.43016997,0.4600232,0.3827357,0.45510215,0.34604686,0.417502,0.99999976,0.3619343,0.49224612,0.2126331,0.24619903,0.21415657,0.19581537,0.16676113,0.2691729,0.14192027,0.14354116,0.15154327,0.2441711,0.21917313,0.17386165,0.12992461,0.14797539,0.12641,0.15869568,0.16138208,0.117257826,0.09253518,0.16018769,0.22478954,0.17198914,0.14598726,0.14468235,0.12370757,0.14479613,0.12103577,0.10940795,0.15620603,0.12704231,0.11455091,0.10769993,0.119799696,0.11853561,0.11719271,0.11670863,0.18687041,0.18550757,0.21618803,0.16036184,0.18367858,0.20356722,0.23444587,0.20124461,0.15149862,0.26098564,0.19070996,0.1729835
grey_obj4k.jpg,0.113398746,0.13376658,0.0739366,0.15118995,0.08291629,0.18218724,0.11191259,0.12427132,0.16604789,0.19159177,0.13059033,0.21376096,0.25445434,0.3064442,0.35789526,0.1773726,0.18753944,0.15309183,0.18603462,0.3448068,0.16467325,0.22970676,0.17327039,0.14846313,0.16381454,0.2059395,0.15605588,0.20096815,0.13834041,0.13065918,0.17002742,0.126916,0.20350407,0.18295643,0.15857169,0.19984491,0.2530665,0.5275412,0.33860415,0.3026405,0.34330046,0.24056765,0.3286189,0.45583665,0.34611613,0.3619343,1.0000002,0.3108292,0.2088353,0.24870734,0.18302296,0.23653798,0.17379855,0.28154773,0.15588087,0.16787872,0.29210627,0.22257009,0.1987203,0.2072685,0.14774123,0.13231003,0.16287218,0.18770815,0.27067536,0.1850747,0.09826219,0.2029351,0.266819,0.14024715,0.12470011,0.16345038,0.13581336,0.103774615,0.13967949,0.0853125,0.1512005,0.14409024,0.08205204,0.07984034,0.084098496,0.11046066,0.09678614,0.075122364,0.2566802,0.24762008,0.342232,0.34408587,0.27762806,0.36382172,0.46967575,0.36432248,0.21338275,0.27281514,0.19294365,0.34055716
grey_obj4l.jpg,0.16821618,0.12027211,0.10706184,0.15777908,0.08919943,0.18684822,0.15535155,0.15229434,0.21695602,0.2336642,0.1543974,0.23056976,0.108156376,0.14623992,0.16099487,0.1504168,0.1087781,0.16656037,0.25537127,0.2168326,0.12801346,0.13457343,0.123560995,0.17606696,0.1495441,0.29103056,0.18862519,0.17349516,0.15668084,0.16942398,0.21535082,0.22936569,0.16021673,0.14640689,0.20365736,0.16323805,0.39664966,0.44151077,0.65434706,0.4237409,0.35567352,0.37958124,0.4411972,0.4209717,0.3742899,0.49224612,0.3108292,0.99999976,0.19469276,0.24217649,0.26113963,0.20368421,0.17514348,0.2758777,0.14984286,0.18534356,0.120542295,0.2040738,0.22178358,0.18588312,0.14104545,0.16243084,0.1372653,0.16424528,0.14925827,0.11719969,0.11406198,0.14240122,0.23462678,0.16731557,0.14028011,0.17314184,0.1187836,0.12169715,0.07919074,0.08359061,0.14553183,0.103402294,0.093948394,0.073928274,0.09487893,0.104326315,0.10752136,0.11781435,0.18837492,0.1858664,0.20902878,0.1708149,0.22243312,0.21796699,0.19865894,0.1843852,0.17200495,0.26263666,0.20138285,0.184062
grey_obj5a.jpg,0.15283643,0.12527043,0.12184131,0.15166445,0.11797747,0.17394127,0.13645346,0.13501886,0.20226263,0.17689666,0.18686897,0.22232383,0.11698991,0.24145159,0.24106511,0.21074949,0.17543307,0.18701579,0.24097246,0.21143001,0.13648595,0.14687131,0.17008506,0.20133299,0.24258846,0.20050971,0.23123391,0.16510093,0.14993443,0.14945509,0.16043355,0.13432093,0.17510414,0.19391194,0.23839672,0.23800622,0.21660832,0.2250243,0.24723005,0.23294367,0.18630819,0.15436807,0.26359662,0.22277783,0.22670926,0.2126331,0.2088353,0.19469276,1.0000001,0.3334536,0.27452174,0.3395355,0.2604952,0.30724943,0.2790652,0.3513625,0.12431774,0.37517053,0.36389232,0.21998224,0.14274587,0.1827798,0.13235378,0.16084754,0.17783926,0.12885097,0.09628814,0.14806643,0.18862016,0.12215525,0.11575134,0.13796008,0.13152361,0.120247066,0.16605611,0.08050367,0.17334044,0.16365632,0.088955455,0.10965361,0.09623319,0.14478666,0.14491612,0.11955693,0.16978581,0.16912238,0.1529029,0.120165385,0.20063913,0.20707905,0.1740706,0.15859778,0.15695916,0.1690113,0.18431577,0.19242394
grey_obj5b.jpg,0.15759996,0.13131253,0.10669846,0.14509067,0.13155124,0.19936365,0.15062983,0.14466108,0.21747553,0.16816415,0.18353204,0.18988603,0.14929196,0.25210977,0.2010229,0.16777653,0.18577738,0.23373951,0.20660508,0.24256575,0.20027204,0.17239656,0.19504161,0.20772165,0.17100368,0.27208334,0.21195601,0.17252836,0.1915122,0.2100249,0.19648257,0.24605651,0.20044935,0.19637425,0.26975355,0.18717484,0.22565114,0.24846736,0.26159072,0.23125552,0.19120781,0.22108221,0.2534437,0.25222445,0.26864344,0.24619903,0.24870734,0.24217649,0.3334536,1.0000002,0.2736562,0.20632604,0.24933034,0.24233378,0.2202724,0.27903137,0.20000412,0.35125437,0.3364001,0.16261788,0.19390333,0.19673984,0.17943327,0.16757005,0.22387832,0.19174396,0.1657656,0.19237073,0.22185369,0.16863658,0.15588167,0.21094231,0.14431584,0.1454579,0.1531594,0.11539398,0.1581561,0.13574483,0.113940105,0.11676369,0.114856556,0.1378615,0.13650304,0.15246359,0.18124498,0.15570359,0.15225723,0.14209719,0.18118942,0.21215501,0.20348431,0.14733766,0.14353274,0.18003967,0.16772589,0.21545456
grey_obj5c.jpg,0.11061304,0.089159176,0.10621362,0.11907444,0.14536354,0.11671722,0.12100849,0.10899294,0.1720675,0.123065606,0.13742885,0.15767662,0.12610914,0.1920953,0.15958606,0.18646346,0.18688737,0.1847002,0.23758419,0.20425066,0.16262263,0.14231679,0.16054624,0.18359025,0.15418905,0.16406198,0.17355415,0.16250788,0.18290307,0.1632262,0.1481525,0.17953509,0.14550304,0.1497504,0.15671034,0.14597422,0.1984203,0.20210607,0.21017171,0.17657395,0.1613243,0.18379839,0.22238925,0.24556902,0.21317995,0.21415657,0.18302296,0.26113963,0.27452174,0.2736562,1.0,0.24378185,0.28975847,0.21447651,0.27741668,0.27005428,0.20293322,0.2564057,0.32980865,0.23066206,0.13491921,0.16350964,0.16939746,0.12877434,0.18222629,0.14266883,0.15715154,0.161323,0.17499632,0.115000226,0.12829225,0.14780591,0.13121851,0.14472386,0.12613416,0.0802518,0.14139284,0.1429531,0.14465679,0.13079208,0.097494856,0.12889516,0.16044462,0.13098958,0.11288379,0.10572859,0.13309897,0.099993646,0.13469964,0.15346001,0.14671871,0.1322229,0.112714835,0.14565955,0.13722105,0.14771758
grey_obj5d.jpg,0.09208679,0.108900525,0.07991102,0.09594733,0.09583469,0.10767127,0.09963645,0.10159932,0.15036303,0.13140967,0.12592869,0.16252032,0.08994745,0.17325273,0.1636886,0.14883232,0.12402414,0.14412159,0.17636019,0.17139041,0.10848707,0.12122559,0.10894032,0.1322517,0.14175856,0.1339503,0.14131613,0.15512714,0.14509088,0.10630272,0.11612289,0.121862255,0.121359535,0.13761422,0.14132807,0.14900663,0.16203691,0.22906616,0.23244223,0.2164729,0.17661609,0.14437096,0.19817653,0.24517065,0.21361181,0.19581537,0.23653798,0.20368421,0.3395355,0.20632604,0.24378185,0.99999994,0.27562058,0.42801875,0.32889965,0.31034237,0.14848898,0.24348606,0.28909576,0.4806735,0.1239854,0.1517245,0.102876045,0.14459723,0.15479793,0.11168938,0.111933045,0.1406982,0.1812961,0.09305343,0.13070579,0.1311193,0.122736484,0.1282701,0.12835193,0.07686842,0.13184878,0.10692921,0.090692036,0.109171964,0.10478592,0.109061554,0.11596014,0.095999524,0.10719155,0.092660375,0.118269585,0.09267516,0.12335407,0.15382294,0.1484681,0.11649652,0.08981401,0.13753934,0.12497504,0.14816925
